phase,sim_time,phase_time,x,y,z,yaw,tilt,speed,effort_fraction,joint_limit_excess,policy_vx,policy_vy,policy_wz,adapter_safety_state,nonfoot_floor_contacts
perturb,5.359999999999749,0.3599999999998005,-0.1380374151703634,-0.038555943854189395,-0.0405597495444424,0.1621820778942628,0.12629957016092344,0.011269858402995107,0.5800347718959206,0,0,0,0,NOMINAL,0
perturb,5.399999999999727,0.3999999999997783,-0.1379529816852552,-0.0387329803048556,-0.040545109548982924,0.16219018450644937,0.1262341075877996,0.0023967346333299043,0.5809341580478788,0,0,0,0,NOMINAL,0
perturb,5.439999999999705,0.43999999999975614,-0.13795498739007378,-0.038743293034620804,-0.0405110107747542,0.16222436814975888,0.12632559697617207,0.001271536121219641,0.5588322377483936,0,0,0,0,NOMINAL,0
perturb,5.4799999999996825,0.479999999999734,-0.1379962809257809,-0.03835750450696517,-0.04044038712718232,0.16245334418234025,0.12633545624022996,0.012270803771186722,0.5250871932864788,0,0,0,0,NOMINAL,0
perturb,5.51999999999966,0.5199999999997118,-0.13812222581886527,-0.03787144736590339,-0.04042386835923678,0.16272960503807604,0.1263937879567321,0.011278973375261315,0.48222115038327645,0,0,0,0,NOMINAL,0
perturb,5.559999999999638,0.5599999999996896,-0.13816547262046439,-0.0377040122185697,-0.040440831970318246,0.16283746231820936,0.12639022104225334,0.0015566242158745714,0.48193244814780023,0,0,0,0,NOMINAL,0
perturb,5.599999999999616,0.5999999999996675,-0.13818253429956498,-0.03771608381135537,-0.04047185016681626,0.16292419489865728,0.12634136396483825,0.0014212917966304412,0.5042411211502197,0,0,0,0,NOMINAL,0
perturb,5.639999999999594,0.6399999999996453,-0.13816748551541835,-0.038108333703535634,-0.04053552842985953,0.1627745578218085,0.1263675593155776,0.012239809690340083,0.5456108264918159,0,0,0,0,NOMINAL,0
perturb,5.679999999999572,0.6799999999996231,-0.13803847968390145,-0.03859521417386721,-0.040550600809606124,0.16257215913484654,0.1262871339309632,0.011306210382108137,0.5790213456026461,0,0,0,0,NOMINAL,0
perturb,5.7199999999995494,0.719999999999601,-0.13795522466083088,-0.03877241407901662,-0.040535693436402856,0.16257528618810457,0.12622643696516878,0.002363410378825893,0.5799608681526913,0,0,0,0,NOMINAL,0
perturb,5.759999999999527,0.7599999999995788,-0.13795649699480164,-0.0387822233263566,-0.040501614640511545,0.16260487465078077,0.12631868612307642,0.0012485689391472609,0.5578692053525744,0,0,0,0,NOMINAL,0
perturb,5.799999999999505,0.7999999999995566,-0.13799758474972026,-0.03839586885571485,-0.04043113152371032,0.16283058821867688,0.12632829206820448,0.012286811132435425,0.5240617141324289,0,0,0,0,NOMINAL,0
perturb,5.839999999999483,0.8399999999995345,-0.13812428457087525,-0.03790905740698174,-0.04041474868506059,0.16310523626205045,0.1263865784201459,0.011303565238386416,0.48110651622624867,0,0,0,0,NOMINAL,0
perturb,5.879999999999461,0.8799999999995123,-0.1381688203711659,-0.037741419873108334,-0.04043177224880968,0.16321039233983986,0.12638370189376316,0.0015648053728523348,0.4807965742150982,0,0,0,0,NOMINAL,0
perturb,5.919999999999439,0.9199999999994901,-0.13818542045681495,-0.037753074412849905,-0.040462998781831794,0.1632935324572483,0.1263328887663316,0.0014062991931299456,0.5031448342927186,0,0,0,0,NOMINAL,0
perturb,5.959999999999416,0.959999999999468,-0.13817065091171454,-0.03814542743495446,-0.04052679187298302,0.16314042980703,0.12636006596685972,0.012246870634359551,0.5446186472305633,0,0,0,0,NOMINAL,0
perturb,5.999999999999394,0.9999999999994458,-0.13804179620152082,-0.03863200522504502,-0.040541693042152153,0.16293353708649483,0.1262819977408275,0.011296171508968791,0.5781629639927449,0,0,0,0,NOMINAL,0
perturb,6.039999999999372,1.0399999999994236,-0.13799216437213863,-0.0387588639919156,-0.04049975799951525,0.16298153090244644,0.12641765921216577,0.0018999925048685177,0.5790160042206379,0,0,0,0,NOMINAL,0
perturb,6.07999999999935,1.0799999999994014,-0.13806942678787468,-0.03817662668105584,-0.040348361569125794,0.1634957475715121,0.12681179902260725,0.021275403211988307,0.5366294035707125,0,0,0,0,NOMINAL,0
perturb,6.119999999999328,1.1199999999993793,-0.13845204239386802,-0.03616008739353432,-0.040155414320136175,0.1643118934429979,0.12722951521627582,0.06013827483606901,0.5078266180908454,0,0,0,0,NOMINAL,0
perturb,6.159999999999306,1.159999999999357,-0.13891783670371124,-0.03380720600046801,-0.040090586679961765,0.1652299187309038,0.12765892403524037,0.05644838526106245,0.5429146604957288,0,0,0,0,NOMINAL,0
perturb,6.199999999999283,1.199999999999335,-0.1392339584563901,-0.03217819581680438,-0.0400889525226893,0.16620333465608972,0.12808539766343635,0.03313123035262666,0.5755315326647003,0,0,0,0,NOMINAL,0
perturb,6.239999999999261,1.2399999999993128,-0.1393007904864271,-0.031458620316864104,-0.04010608165877091,0.16674490822587748,0.1281817833742558,0.0094787782962789,0.5706058522463567,0,0,0,0,NOMINAL,0
perturb,6.279999999999239,1.2799999999992906,-0.1392697073801932,-0.0314748704215195,-0.040174370236901374,0.16701888473090956,0.1279444411218375,0.007746105475315605,0.5053465502405067,0,0,0,0,NOMINAL,0
perturb,6.319999999999217,1.3199999999992684,-0.13905779837888865,-0.03290456217667518,-0.04033282863567038,0.1667726221036684,0.12760728128306523,0.046479359319180916,0.4898292384797043,0,0,0,0,NOMINAL,0
perturb,6.359999999999195,1.3599999999992463,-0.1386377579058282,-0.0350296938175116,-0.04043822281973488,0.16605375680888662,0.12703863696280404,0.054360803653992734,0.520740136854317,0,0,0,0,NOMINAL,0
perturb,6.399999999999173,1.399999999999224,-0.13817176004260662,-0.03688628614482318,-0.040482596513115365,0.16537190534694027,0.12632258842941807,0.04217236983253051,0.5644442725799551,0,0,0,0,NOMINAL,0
perturb,6.43999999999915,1.439999999999202,-0.1378450225237714,-0.03812798182211624,-0.040504777869765016,0.16493733476205716,0.12574480908247532,0.02570873116797029,0.5946570490654227,0,0,0,0,NOMINAL,0
perturb,6.479999999999128,1.4799999999991797,-0.13768378591051098,-0.03882276340333368,-0.040516086212337786,0.1646639987790047,0.12544144241946528,0.013197490387941348,0.5932227246859242,0,0,0,0,NOMINAL,0
perturb,6.519999999999106,1.5199999999991576,-0.1376168449298799,-0.03912273259083035,-0.04051905444318239,0.1645725290303335,0.12537612706826992,0.0048539443597402625,0.5791925150112726,0,0,0,0,NOMINAL,0
perturb,6.559999999999084,1.5599999999991354,-0.13763305920819557,-0.039242496450115925,-0.040505070185799505,0.1645488847477635,0.125568532120404,0.002109449710253305,0.5699355173877222,0,0,0,0,NOMINAL,0
perturb,6.599999999999062,1.5999999999991132,-0.13768642273939474,-0.03924536915174147,-0.04047193314229016,0.1645246528975695,0.12588309475488285,0.0021103234008388247,0.5555143809276463,0,0,0,0,NOMINAL,0
perturb,6.63999999999904,1.639999999999091,-0.13778779247605494,-0.03893545779144017,-0.040424802559123306,0.16456614922890275,0.1261532457517084,0.010262537558742553,0.5323396314723675,0,0,0,0,NOMINAL,0
perturb,6.679999999999017,1.679999999999069,-0.13793201515462525,-0.038577404310996204,-0.040414584017689874,0.1646633059950603,0.12641738975940522,0.008462818056103518,0.498474619062145,0,0,0,0,NOMINAL,0
perturb,6.719999999998995,1.7199999999990467,-0.13800025488404796,-0.038441746820334646,-0.04042244282055778,0.164713472040503,0.1265570485707472,0.0019303779521891529,0.4991097047294302,0,0,0,0,NOMINAL,0
perturb,6.759999999998973,1.7599999999990246,-0.13801111181818704,-0.038412858399819914,-0.04043978898626263,0.16473628908452542,0.12653860879031176,0.00034276529715897617,0.5152983009588518,0,0,0,0,NOMINAL,0
perturb,6.799999999998951,1.7999999999990024,-0.13804017903238786,-0.03859179367524605,-0.040482700483293006,0.16470269579275792,0.12657094100411656,0.0058331212033353955,0.5427982615020126,0,0,0,0,NOMINAL,0
perturb,6.839999999998929,1.8399999999989802,-0.13797879517124242,-0.03887491362737153,-0.040496944228334456,0.1646059716604824,0.12650676990386484,0.0068107122180338705,0.5668489832762441,0,0,0,0,NOMINAL,0
perturb,6.8799999999989065,1.879999999998958,-0.1379202500614818,-0.03896807220406617,-0.04048575060107872,0.164564241646556,0.1264178949400005,0.0012921651767478397,0.571818223435385,0,0,0,0,NOMINAL,0
perturb,6.919999999998884,1.919999999998936,-0.13791170193025856,-0.038918964611481026,-0.04045187672045386,0.1645287270464027,0.12642754565512662,0.002340678682514714,0.5489955675619885,0,0,0,0,NOMINAL,0
perturb,6.959999999998862,1.9599999999989137,-0.1379800406259128,-0.03842878283682655,-0.04038512742699458,0.16469769670515258,0.12638702882574576,0.01510534178802611,0.5141636589377078,0,0,0,0,NOMINAL,0
perturb,6.99999999999884,1.9999999999988916,-0.1381213422690077,-0.037935166039844155,-0.040375080214889704,0.16490300833203528,0.12641982531371473,0.0105797146055406,0.47562256081632737,0,0,0,0,NOMINAL,0
perturb,7.039999999998818,2.0399999999988694,-0.1381697997074525,-0.03776921057901236,-0.040393246606423974,0.1649685939908322,0.12638891586185053,0.0018140132872068431,0.4757300021075153,0,0,0,0,NOMINAL,0
perturb,7.079999999998796,2.079999999998847,-0.138174961651377,-0.0377566572350032,-0.04042100936818779,0.16501161040832918,0.12629775910942154,0.0008235762849307084,0.4961535716325743,0,0,0,0,NOMINAL,0
perturb,7.1199999999987735,2.119999999998825,-0.13817242327565082,-0.03809477068303278,-0.04048149680228641,0.164847715387875,0.12632831662819086,0.010831887695297783,0.5355342296222698,0,0,0,0,NOMINAL,0
perturb,7.159999999998751,2.159999999998803,-0.13805772428814028,-0.03857667552727098,-0.04049816806277399,0.16460330704635673,0.12628691362173633,0.011592452623566464,0.5692947135333121,0,0,0,0,NOMINAL,0
perturb,7.199999999998729,2.1999999999987807,-0.13797956523328994,-0.03876232699837052,-0.04048215076563835,0.16456724125653338,0.1262574197158584,0.002376795972098456,0.5730140166061369,0,0,0,0,NOMINAL,0
perturb,7.239999999998707,2.2399999999987585,-0.13798413367205314,-0.03878381251706384,-0.04045122041897947,0.16457747470148754,0.1263694945168938,0.0009989325113713603,0.5529824353647965,0,0,0,0,NOMINAL,0
perturb,7.279999999998685,2.2799999999987364,-0.13801239185132302,-0.038439711898891823,-0.040383681681193606,0.16476955670440746,0.12637864923715508,0.011029239917656659,0.5209466025434102,0,0,0,0,NOMINAL,0
perturb,7.319999999998663,2.319999999998714,-0.1381373673947518,-0.03794788168604189,-0.04036478527372739,0.16502215161307845,0.12642939432888248,0.011907362323460336,0.4770896996278488,0,0,0,0,NOMINAL,0
perturb,7.3599999999986405,2.359999999998692,-0.13819095775873935,-0.03777049916930845,-0.04038187933839446,0.16510980159844155,0.12643255505938175,0.0017575231552971102,0.4748625874347532,0,0,0,0,NOMINAL,0
perturb,7.399999999998618,2.39999999999867,-0.13820162049043172,-0.03777053918093192,-0.0404120726128787,0.16517037156091655,0.1263667377048529,0.0011376636511562929,0.4959314170443366,0,0,0,0,NOMINAL,0
perturb,7.439999999998596,2.4399999999986477,-0.13819591194602907,-0.038145798641022445,-0.04047624039010037,0.1649978406050367,0.12640525663111363,0.011840090318539491,0.5373837547488056,0,0,0,0,NOMINAL,0
perturb,7.479999999998574,2.4799999999986255,-0.13807355795107462,-0.0386463949883653,-0.04049288872418502,0.16476172072624887,0.1263503283426071,0.011847202277551618,0.5718064510959455,0,0,0,0,NOMINAL,0
perturb,7.519999999998552,2.5199999999986034,-0.13799347635050854,-0.03883390140607024,-0.04047716458309427,0.16473772883927623,0.12630647850231097,0.0023663736658671363,0.574379919454123,0,0,0,0,NOMINAL,0
perturb,7.55999999999853,2.559999999998581,-0.13799350785099618,-0.03884915131718891,-0.04044526759572512,0.16474612148415527,0.12639974294787418,0.001073755219260774,0.5532308390797074,0,0,0,0,NOMINAL,0
perturb,7.5999999999985075,2.599999999998559,-0.13802859702423942,-0.03847873425841241,-0.04037582081231533,0.16495053778308036,0.12639972652332987,0.011829178371137618,0.5198208880386747,0,0,0,0,NOMINAL,0
perturb,7.639999999998485,2.639999999998537,-0.13815829273913063,-0.03797879753027233,-0.040358437782995214,0.1652145136878032,0.12644565097086796,0.011909807823805178,0.4755739958097383,0,0,0,0,NOMINAL,0
perturb,7.679999999998463,2.6799999999985147,-0.1382112740180983,-0.03780157437698103,-0.04037603792987957,0.16530325522878772,0.12644113375232427,0.001745781474125721,0.47402300418799775,0,0,0,0,NOMINAL,0
perturb,7.719999999998441,2.7199999999984925,-0.13822277025416785,-0.03780289775147198,-0.04040695015219801,0.1653632349533943,0.1263726023187246,0.001155769804628771,0.4956137651725638,0,0,0,0,NOMINAL,0
perturb,7.759999999998419,2.7599999999984703,-0.13821537500772266,-0.0381803652758084,-0.04047091528556987,0.16519198086194273,0.12640902473260207,0.011892583432584721,0.5372918721205306,0,0,0,0,NOMINAL,0
perturb,7.799999999998397,2.799999999998448,-0.13809228899047432,-0.03867261866261616,-0.040486425936730186,0.1649578624591089,0.12635333333234153,0.011570430632727289,0.5716943307536636,0,0,0,0,NOMINAL,0
perturb,7.8399999999983745,2.839999999998426,-0.13801539259038048,-0.038852874621317604,-0.04047022361933283,0.16493118980534574,0.12631729674289716,0.002221386910428027,0.5734614140049069,0,0,0,0,NOMINAL,0
perturb,7.879999999998352,2.879999999998404,-0.13801367694481304,-0.03886153390313274,-0.04043677294386901,0.16493519716010144,0.12641253212645348,0.0011380520049279828,0.5516640161834692,0,0,0,0,NOMINAL,0
perturb,7.91999999999833,2.9199999999983817,-0.1380517662267413,-0.038477803631519876,-0.04036725990285863,0.16514160754623103,0.1264167608644433,0.012202929320471595,0.5176545955335247,0,0,0,0,NOMINAL,0
perturb,7.959999999998308,2.9599999999983595,-0.138181394195016,-0.03798513714116474,-0.04035142259600749,0.16540804630605813,0.12646872827492703,0.011542224548994654,0.47399866309122224,0,0,0,0,NOMINAL,0
perturb,7.999999999998286,2.9999999999983373,-0.13823283189352617,-0.03781489512926201,-0.04036896477795965,0.16549882504992616,0.1264661155692992,0.0016440605752466887,0.47331251695072324,0,0,0,0,NOMINAL,0
perturb,8.039999999998335,3.039999999998386,-0.13824600998222844,-0.03782229023341466,-0.0404009564654941,0.16556050387294888,0.12640107034140358,0.0012975139663571932,0.49567334347874364,0,0,0,0,NOMINAL,0
perturb,8.079999999998384,3.079999999998435,-0.13823422113022046,-0.03821116971618573,-0.04046509913871098,0.16538592171141692,0.12643360286109828,0.01217758839689082,0.5375819649539488,0,0,0,0,NOMINAL,0
perturb,8.119999999998432,3.119999999998484,-0.1381081914754297,-0.03869652825361129,-0.0404794214757406,0.16515078515613982,0.12637048156259384,0.011275147523343734,0.5718203879318994,0,0,0,0,NOMINAL,0
perturb,8.159999999998481,3.159999999998533,-0.13803367849228262,-0.038870076396638094,-0.04046306553661899,0.16512168146650977,0.12633642616153593,0.002102715727008757,0.5725885103935267,0,0,0,0,NOMINAL,0
perturb,8.19999999999853,3.1999999999985818,-0.13802962927783244,-0.038872732493114084,-0.04042844405285233,0.16512144143097085,0.12642812705404802,0.0011780552974061925,0.5501744675639685,0,0,0,0,NOMINAL,0
perturb,8.23999999999858,3.2399999999986306,-0.13807081715986927,-0.03847875455916306,-0.04035908849319882,0.1653269343309837,0.12643431201813923,0.012478601298401103,0.5155836219746603,0,0,0,0,NOMINAL,0
perturb,8.279999999998628,3.2799999999986795,-0.13820062351882154,-0.0379949648861072,-0.04034474033060978,0.16559320761371166,0.1264905918337272,0.011164561189319484,0.4726551061045108,0,0,0,0,NOMINAL,0
perturb,8.319999999998677,3.3199999999987284,-0.13825036418121958,-0.03783159060391078,-0.04036232233786466,0.16568504347578628,0.12648771184032387,0.001547574082344177,0.47277584110512105,0,0,0,0,NOMINAL,0
perturb,8.359999999998726,3.3599999999987773,-0.13826480456619464,-0.03784431290119928,-0.040395296239440694,0.16574717847582665,0.12642480755731203,0.0014205467602909259,0.49578944966038474,0,0,0,0,NOMINAL,0
perturb,8.399999999998775,3.399999999998826,-0.13824973177898253,-0.03824237713648108,-0.04045932003846489,0.16556998762768307,0.12645482367559555,0.012400094617548351,0.5378144105529246,0,0,0,0,NOMINAL,0
perturb,8.439999999998824,3.439999999998875,-0.13812192075120508,-0.03871962690626548,-0.0404725055882194,0.16533341819209468,0.12638633434371405,0.01096477961320281,0.5718092379783511,0,0,0,0,NOMINAL,0
perturb,8.479999999998872,3.479999999998924,-0.13804991712698705,-0.03888650889841078,-0.04045596846703706,0.16530107163321003,0.1263551287006779,0.001986664140957084,0.5717319467488303,0,0,0,0,NOMINAL,0
perturb,8.519999999998921,3.519999999998973,-0.1380440348621534,-0.03888353986493325,-0.04042019238924301,0.16529682304742063,0.1264444955897627,0.0012387951195402362,0.5487500391949317,0,0,0,0,NOMINAL,0
perturb,8.55999999999897,3.5599999999990217,-0.13808832326668505,-0.038479826158366925,-0.040351051160821653,0.1655009171342329,0.12645300328460365,0.012743550335717193,0.5136070726671258,0,0,0,0,NOMINAL,0
perturb,8.599999999999019,3.5999999999990706,-0.13821843775851775,-0.03800426056389697,-0.04033801437421996,0.16576630812108223,0.12651371574995265,0.010819761632414637,0.47138072621886346,0,0,0,0,NOMINAL,0
perturb,8.639999999999068,3.6399999999991195,-0.13826675220027568,-0.0378469896155003,-0.04035563130434033,0.16585891557931018,0.12651081818232104,0.0014633009593277959,0.47221066561018077,0,0,0,0,NOMINAL,0
perturb,8.679999999999117,3.6799999999991684,-0.13828220310680076,-0.03786436432174996,-0.04038951918649123,0.16592111486273317,0.1264496766575551,0.0015283826277408465,0.4958183543186918,0,0,0,0,NOMINAL,0
perturb,8.719999999999166,3.7199999999992173,-0.13826413939548768,-0.0382704303116557,-0.040453385322364074,0.1657418275943899,0.12647727478521914,0.012599655355016668,0.5379397360572394,0,0,0,0,NOMINAL,0
perturb,8.759999999999215,3.759999999999266,-0.13813493970625476,-0.03873995695306757,-0.040465583445352706,0.1655041967689991,0.12640393637622352,0.010675593896024314,0.5716608053664239,0,0,0,0,NOMINAL,0
perturb,8.799999999999264,3.799999999999315,-0.1380652074389258,-0.03890092096348166,-0.04044889394713453,0.1654685782714358,0.12637503539600403,0.0018856719458386151,0.5708791213050912,0,0,0,0,NOMINAL,0
perturb,8.839999999999312,3.839999999999364,-0.13805773174107763,-0.03889309917880461,-0.04041209977207472,0.16546074085893672,0.12646200836408814,0.001303086947606829,0.5474087202657762,0,0,0,0,NOMINAL,0
perturb,8.879999999999361,3.879999999999413,-0.13810450413683725,-0.03848111523765981,-0.040343233190013074,0.16566334839924304,0.1264719238637698,0.012967673105854236,0.5117817095523255,0,0,0,0,NOMINAL,0
perturb,8.91999999999941,3.9199999999994617,-0.13823490342169928,-0.03801297036137767,-0.04033135077739095,0.1659277134216436,0.12653638521423827,0.010516565710883361,0.4701855051060344,0,0,0,0,NOMINAL,0
perturb,8.959999999999459,3.9599999999995106,-0.13828207229595313,-0.03786098988842237,-0.040349015379117295,0.16602082308053767,0.12653349337801695,0.001390649240214431,0.47163290520868534,0,0,0,0,NOMINAL,0
perturb,8.999999999999508,3.9999999999995595,-0.1382983305532265,-0.037882387116164026,-0.04038372188557045,0.16608275550874496,0.1264738369797042,0.001622258839573656,0.4957599861125035,0,0,0,0,NOMINAL,0
perturb,9.039999999999557,4.039999999999608,-0.13827777972686703,-0.038295300306888484,-0.0404474240533676,0.16590151458935953,0.12649964647060769,0.012777060813867468,0.5379612954705915,0,0,0,0,NOMINAL,0
perturb,9.079999999999606,4.079999999999657,-0.13814749405594912,-0.03875792637857794,-0.040458729185633154,0.16566295084073307,0.12642238656098395,0.010417732179882943,0.5714290087975776,0,0,0,0,NOMINAL,0
perturb,9.119999999999655,4.119999999999706,-0.1380798137244572,-0.038913725477480565,-0.04044189978007269,0.16562414338942869,0.12639570373345532,0.001796823400668993,0.5700401139563964,0,0,0,0,NOMINAL,0
perturb,9.159999999999703,4.159999999999755,-0.13807115429371616,-0.03890183891750119,-0.04040423620542999,0.16561315644123398,0.1264809056345011,0.0013659078281040129,0.54615948527596,0,0,0,0,NOMINAL,0
perturb,9.199999999999752,4.199999999999804,-0.13812022670604718,-0.0384831509369271,-0.04033565399903789,0.16581429882917317,0.12649229553650806,0.01314963983939174,0.5101382245457724,0,0,0,0,NOMINAL,0
perturb,9.239999999999801,4.239999999999853,-0.13825070210392043,-0.0380213939841114,-0.04032476599712123,0.1660777807972885,0.12655953053138455,0.010256555514535382,0.46909496163958453,0,0,0,0,NOMINAL,0
perturb,9.27999999999985,4.279999999999902,-0.1382968830266619,-0.0378738428003428,-0.040342485413380175,0.16617119489206653,0.12655644887374434,0.0013304089976864835,0.4710543569567709,0,0,0,0,NOMINAL,0
perturb,9.319999999999899,4.3199999999999505,-0.13831375928643663,-0.03789854206851569,-0.040377866480878155,0.16623256716222337,0.12649795915300066,0.0016998449486199407,0.4956032563732929,0,0,0,0,NOMINAL,0
perturb,9.359999999999948,4.359999999999999,-0.13829129613989713,-0.038316939020902545,-0.040441363601260556,0.16604949754442028,0.12652262012742943,0.012919743078424188,0.5378629440749434,0,0,0,0,NOMINAL,0
perturb,9.399999999999997,4.400000000000048,-0.13816012433467276,-0.03877374964813306,-0.04045192855231608,0.16580984181668776,0.12644227857967327,0.010204586775177018,0.5711018945178282,0,0,0,0,NOMINAL,0
perturb,9.440000000000046,4.440000000000097,-0.13809418394207382,-0.03892528028786416,-0.04043497741140501,0.16576810667982772,0.12641761639528845,0.0017208513847276421,0.5692236766615729,0,0,0,0,NOMINAL,0
perturb,9.480000000000095,4.480000000000146,-0.1380845285280324,-0.038910004069222064,-0.040396587724420396,0.16575435295276367,0.12650131612534501,0.0014228317128322334,0.5450080550004529,0,0,0,0,NOMINAL,0
perturb,9.520000000000143,4.520000000000195,-0.1381353460755569,-0.03848585725824812,-0.040328325510515566,0.16595417947440175,0.12651359752698849,0.013297265241141092,0.5086531148940305,0,0,0,0,NOMINAL,0
perturb,9.560000000000192,4.560000000000244,-0.13826593101183224,-0.03802963323289048,-0.04031828268399154,0.1662167613098452,0.12658317263506147,0.010036171560995979,0.4680974350788429,0,0,0,0,NOMINAL,0
perturb,9.600000000000241,4.600000000000293,-0.1383113926611149,-0.037885779169676614,-0.040336042619511056,0.16631020842265845,0.12657998897897882,0.0012811536932468444,0.4704789310497614,0,0,0,0,NOMINAL,0
perturb,9.64000000000029,4.640000000000342,-0.13832861395586954,-0.037913080884396155,-0.040371975696606034,0.1663708541917124,0.12652211024721066,0.0017608438199535358,0.4953563510500287,0,0,0,0,NOMINAL,0
perturb,9.680000000000339,4.6800000000003905,-0.13830458908128507,-0.03833565466978714,-0.04043527909479451,0.16618612351925793,0.1265457446172461,0.013027438295981946,0.5376457559836378,0,0,0,0,NOMINAL,0
perturb,9.720000000000388,4.720000000000439,-0.13817291107124505,-0.03878752792119091,-0.040445235023528786,0.1659453933003248,0.12646320935834124,0.010029131758812976,0.5706831658683741,0,0,0,0,NOMINAL,0
perturb,9.760000000000437,4.760000000000488,-0.13810853257976757,-0.038935608003415,-0.04042817545298004,0.16590121526643967,0.12644045688894107,0.0016566730965991588,0.5684246761609847,0,0,0,0,NOMINAL,0
perturb,9.800000000000486,4.800000000000537,-0.1380980892498108,-0.03891756803974507,-0.040389203128604785,0.16588500277788912,0.12652288887587815,0.0014722923302930586,0.5439482295910759,0,0,0,0,NOMINAL,0
perturb,9.840000000000535,4.840000000000586,-0.13815029338553034,-0.03848916933759528,-0.04032125658461283,0.16608354254746296,0.12653577197767432,0.013411498122726349,0.5073237490785201,0,0,0,0,NOMINAL,0
perturb,9.880000000000583,4.880000000000635,-0.13828091372376808,-0.038037576196912934,-0.04031190095444567,0.16634532636850266,0.12660708890323744,0.009857589052584494,0.46718689971274335,0,0,0,0,NOMINAL,0
perturb,9.920000000000632,4.920000000000684,-0.13832582893840425,-0.0378966772817839,-0.04032969903275744,0.16643836299486836,0.12660378178460027,0.0012408872552469791,0.4699037995567173,0,0,0,0,NOMINAL,0
perturb,9.960000000000681,4.960000000000733,-0.13834330448381063,-0.03792605910120314,-0.040366063160182576,0.16649820223030748,0.1265464018260614,0.0018093941972098487,0.4950365353287696,0,0,0,0,NOMINAL,0
perturb,10.00000000000073,5.000000000000782,-0.13831811186961138,-0.038351761819858866,-0.040429154620148844,0.1663119667459402,0.12656943613675914,0.01310693730355936,0.5373327262718874,0,0,0,0,NOMINAL,0
walk,10.040000000000779,0.040000000000048885,-0.12557543314637518,-0.03822901416491932,-0.04018478771938316,0.16897758084267922,0.11039987718226486,0.46283947358634164,1.0,0,0.5,0,0,NOMINAL,0
walk,10.080000000000828,0.08000000000009777,-0.11557392212071259,-0.03864111742960147,-0.040369031440143824,0.16924660317154566,0.10317351903341787,0.17509359463634114,1.0,0,0.5,0,0,NOMINAL,0
walk,10.120000000000877,0.12000000000014666,-0.10865241004341218,-0.03294605111917414,-0.04171963576118497,0.1724866201653993,0.10093267549991305,0.2722466222389772,0.9498333003846534,0,0.5,0,0,NOMINAL,0
walk,10.160000000000926,0.16000000000019554,-0.09953071968579055,-0.028150641664076978,-0.044370488213364846,0.18167633517317888,0.09905334002503263,0.263605953709445,1.0,0,0.5,0,0,NOMINAL,0
walk,10.200000000000975,0.20000000000024443,-0.08775373815432758,-0.032309009813560455,-0.0440440158049098,0.19762767659493644,0.09929904578715246,0.32663930764447374,1.0,0.00014775659237079732,0.5,0,0,NOMINAL,0
walk,10.240000000001023,0.2400000000002933,-0.07515698590294533,-0.0344071858368226,-0.04493096626137179,0.21990207757787356,0.10066671582829108,0.33574942120109635,1.0,0.00044785899532707817,0.5,0,0,NOMINAL,0
walk,10.280000000001072,0.2800000000003422,-0.0638612207682382,-0.03367579997370379,-0.047771199865870986,0.2257230552694194,0.10307741202327966,0.281796424533081,1.0,0.0004514709355019636,0.5,0,0,NOMINAL,0
walk,10.320000000001121,0.3200000000003911,-0.0486941579072071,-0.02776696135046701,-0.045779168101532576,0.22131865813073678,0.09402616436783044,0.7368842535308079,1.0,0,0.5,0,0,NOMINAL,0
walk,10.36000000000117,0.36000000000043997,-0.026514234661154476,-0.028700127049885955,-0.043234660534048425,0.2228471027635396,0.08021311067059798,0.4095744599892304,1.0,0,0.5,0,0,NOMINAL,0
walk,10.400000000001219,0.40000000000048885,-0.032535684203449766,-0.03394070570679239,-0.04124529195755294,0.22780145151999226,0.10640168945672542,0.5149328313693992,1.0,1.2825953967187312e-05,0.5,0,0,NOMINAL,0
walk,10.440000000001268,0.44000000000053774,-0.023257570195451268,-0.02341732520646189,-0.04406725584476565,0.23030647234205198,0.10142097319343682,0.9135993859090884,1.0,0.00019856642360491748,0.5,0,0,NOMINAL,0
walk,10.480000000001317,0.4800000000005866,-0.0019246698204151804,0.010880209880882424,-0.051031733464172745,0.2408785005334099,0.07463988388147944,1.0299674169241653,1.0,0.0002863329118894142,0.5,0,0,NOMINAL,0
walk,10.520000000001366,0.5200000000006355,0.018969088194462504,0.01082029821501972,-0.04794417862200391,0.2371379913108326,0.05703492622460202,0.6096221792441135,1.0,0,0.5,0,0,NOMINAL,0
walk,10.560000000001414,0.5600000000006844,0.03531098529057885,0.010919353280199261,-0.042879851469211416,0.2452224562144701,0.044429736123731675,0.4764964968876698,1.0,0,0.5,0,0,NOMINAL,0
walk,10.600000000001463,0.6000000000007333,0.050645885796892394,0.02109848140209865,-0.04188381234613347,0.25506454759020863,0.03756365414020875,0.47612140871482567,1.0,0.001265198377170651,0.5,0,0,NOMINAL,0
walk,10.640000000001512,0.6400000000007822,0.07368078492840674,0.02062570520368871,-0.04469652989984351,0.24790159165184322,0.01827343287416968,0.5496341287124303,1.0,0.0011598111776567844,0.5,0,0,NOMINAL,0
walk,10.680000000001561,0.680000000000831,0.09720345345439341,0.024060405191429327,-0.048036213394897206,0.23486364691394382,0.006986855129140038,0.5972713787548388,1.0,0.0014180287950371683,0.5,0,0,NOMINAL,0
