phase,sim_time,phase_time,x,y,z,yaw,tilt,speed,effort_fraction,joint_limit_excess,policy_vx,policy_vy,policy_wz,nonfoot_floor_contacts
stand,0.7199999999999761,0.7199999999999761,-0.011353848116529952,0.00400785853421311,-0.04304417814371381,0.0377316960736881,0.0037203794082738993,0.07621089169152459,0.6342304280289338,0.0004005240069796131,0,0,0,0
stand,0.7599999999999717,0.7599999999999717,-0.011318247941209628,0.004260194346808917,-0.04306559525722694,0.039869884899896804,0.003279761900363883,0.01955191352532859,0.6632752918373009,0.0003080205354263418,0,0,0,0
stand,0.7999999999999673,0.7999999999999673,-0.011678099638706209,0.004058416216417378,-0.043056534747223034,0.04126540377613398,0.0037919062101519512,0.008638657359638794,0.5723575646532167,0.0002052952504091936,0,0,0,0
stand,0.8399999999999629,0.8399999999999629,-0.011907342457236927,0.0040905532832619575,-0.04305738317148062,0.04218900267827778,0.004291119692672427,0.004332563380820856,0.5526521084758892,0.00020524077611594992,0,0,0,0
stand,0.8799999999999585,0.8799999999999585,-0.012064571548498389,0.0040956331198386065,-0.043055703395024146,0.042831748248197896,0.004722586456840338,0.002793554407630008,0.5661428449519127,0.00019569557275122794,0,0,0,0
stand,0.9199999999999541,0.9199999999999541,-0.012080272393155185,0.004046987761326631,-0.043051048166420525,0.043431520906558996,0.004778872090860393,0.002150063458866562,0.5690467057568551,0.00017180291837383892,0,0,0,0
stand,0.9599999999999497,0.9599999999999497,-0.011990659527695888,0.00399224765721655,-0.043045207955791955,0.0440295391632977,0.004472349544609348,0.003341343051357961,0.5627245425275093,0.00015393041386942475,0,0,0,0
stand,0.9999999999999453,0.9999999999999453,-0.01185752115110249,0.003945104300348931,-0.043038575269122976,0.04461040083525659,0.004000847375543712,0.003858125701117947,0.55673170539621,0.00014823837122302273,0,0,0,0
stand,1.039999999999941,1.039999999999941,-0.01171217029778936,0.0039074274910201635,-0.04303260233420116,0.04515911589776733,0.0035179503301421442,0.003734804696785072,0.5527938409247983,0.00015466661987541478,0,0,0,0
stand,1.0799999999999366,1.0799999999999366,-0.011575642461124414,0.003880228949261296,-0.04302817633417741,0.045671271061492096,0.0031165329133396335,0.003269061780938728,0.5506348512584711,0.00016172221575164723,0,0,0,0
stand,1.1199999999999322,1.1199999999999322,-0.011461906767558872,0.0038642538510554,-0.043025360401357036,0.04616204442014342,0.002827447665330753,0.0025312385965325247,0.5494956118943458,0.00016699953433344525,0,0,0,0
stand,1.1599999999999278,1.1599999999999278,-0.011374989058671878,0.003860385686275241,-0.04302397969317477,0.046635295932260575,0.0026344878133051494,0.0018549597957040983,0.5487431500758909,0.00017043300487041212,0,0,0,0
stand,1.1999999999999234,1.1999999999999234,-0.011316298075070076,0.0038657164491530233,-0.043023782268541984,0.04709100264081566,0.0025131888588836573,0.0010394976886105268,0.5480856065289924,0.00017231189792309265,0,0,0,0
stand,1.239999999999919,1.239999999999919,-0.011290410015541218,0.003876036224520774,-0.043024527945591653,0.04753101031896112,0.00244741124018275,0.00042977806922539963,0.5475485513969333,0.00017282504764995585,0,0,0,0
stand,1.2799999999999145,1.2799999999999145,-0.011282186147256405,0.0038891593992364444,-0.04302569488332204,0.0479549707195473,0.0024101814270826236,0.00036691654804715037,0.5471183873030183,0.00017285542925098087,0,0,0,0
stand,1.3199999999999101,1.3199999999999101,-0.011277724028136168,0.0039037296409487653,-0.04302693343401629,0.048362875784273195,0.002380450976677465,0.00039628065861598336,0.5467240234728216,0.00017276450934879204,0,0,0,0
stand,1.3599999999999057,1.3599999999999057,-0.011270997426112766,0.0039185225569213404,-0.043028109420538745,0.04875567322839892,0.0023480067542438923,0.0004311129753129196,0.5463063569860676,0.0001724160604046022,0,0,0,0
stand,1.3999999999999013,1.3999999999999013,-0.011260643861039043,0.003932617126250747,-0.04302921126354032,0.04913465605630023,0.002310205395463525,0.00046470050632366265,0.5457851053412718,0.00017207621169060272,0,0,0,0
stand,1.439999999999897,1.439999999999897,-0.011247373528380995,0.003945502893311817,-0.04303027922597817,0.04950120517950257,0.0022683873433741626,0.0004841214352423732,0.5451611078699635,0.00017207211341986012,0,0,0,0
stand,1.4799999999998925,1.4799999999998925,-0.011232568528749697,0.003957493993742614,-0.04303137049179968,0.04985838173474817,0.0022247977197718616,0.00048529260948398126,0.544484439264647,0.00017243389691418436,0,0,0,0
stand,1.519999999999888,1.519999999999888,-0.011217650198323168,0.003968586572767918,-0.04303252893779847,0.050207534261581255,0.002182255378843289,0.00046029603581955784,0.5437938113946452,0.0001728564480152154,0,0,0,0
stand,1.5599999999998837,1.5599999999998837,-0.01120338780913372,0.003978779258974872,-0.043033764586029775,0.050548859122419625,0.002142380936174335,0.000428997758273756,0.5431328655385201,0.00017326377697270191,0,0,0,0
stand,1.5999999999998793,1.5999999999998793,-0.011190032198445783,0.003988175149444369,-0.043035070516464616,0.0508825014952588,0.002105563709203822,0.0003984144296310601,0.5424962540267843,0.00017362023958165964,0,0,0,0
stand,1.639999999999875,1.639999999999875,-0.011177527051972223,0.003996882800866991,-0.04303643174998051,0.051208657436186855,0.0020715521742635658,0.0003732773031118251,0.5418675683145319,0.00017392085868963263,0,0,0,0
stand,1.6799999999998705,1.6799999999998705,-0.011165633140141913,0.004004987842066231,-0.043037830580180444,0.05152756638157694,0.0020398540685170807,0.00035532095541419124,0.5412358335653195,0.00017417588732464046,0,0,0,0
stand,1.719999999999866,1.719999999999866,-0.01115408997407911,0.004012547437904182,-0.043039250737276956,0.051839491881763934,0.0020100035932696567,0.00034319874719353455,0.540597227617015,0.00017439885320687424,0,0,0,0
stand,1.7599999999998617,1.7599999999998617,-0.011142715068693857,0.004019596320387233,-0.043040679978706545,0.05214470683939058,0.0019816729791861734,0.0003345639968637239,0.5399519798499496,0.00017460233672011177,0,0,0,0
stand,1.7999999999998573,1.7999999999998573,-0.011131412785639285,0.004026156870574521,-0.043042110237155554,0.052443484875034016,0.001954671148578879,0.000327636990650601,0.5392988730703157,0.00017479641850788816,0,0,0,0
stand,1.8399999999998529,1.8399999999998529,-0.011120162780840971,0.004032246201724272,-0.04304353642873182,0.052736090340315046,0.0019289105505239609,0.0003208978017561749,0.538638016138528,0.00017498666817620346,0,0,0,0
stand,1.8799999999998485,1.8799999999998485,-0.011108983667039437,0.004037882402515016,-0.04304495531876439,0.05302277155233616,0.0019043562261202899,0.0003139472724840626,0.5379687441123756,0.0001751756134232006,0,0,0,0
stand,1.919999999999844,1.919999999999844,-0.011097902560808582,0.0040430823308802676,-0.04304636484472095,0.05330375883156999,0.0018809943780482817,0.00030675127954084123,0.5372922155259207,0.00017536353308309624,0,0,0,0
stand,1.9599999999998396,1.9599999999998396,-0.011086953871870036,0.004047864983433343,-0.04304776350164882,0.053579271594239086,0.0018588154578365807,0.00029911748758412455,0.5366085543754141,0.00017554955690373496,0,0,0,0
stand,1.9999999999998352,1.9999999999998352,-0.011076162590354455,0.004052250940038574,-0.0430491502112627,0.05384951475099671,0.0018378032402936709,0.00029148928786634125,0.5359207964636089,0.00017573288877833164,0,0,0,0
stand,2.0399999999998486,2.0399999999998486,-0.011065555755725327,0.004056259824659057,-0.043050524066410835,0.054114681582065026,0.0018179387621293172,0.0002835269344806455,0.5352294635376068,0.0001759122077490679,0,0,0,0
stand,2.079999999999862,2.079999999999862,-0.011055146945011442,0.00405991132892713,-0.04305188424488101,0.054374954625589306,0.0017991945109929555,0.0002757985909901903,0.5345342558951964,0.00017608759348165958,0,0,0,0
stand,2.1199999999998753,2.1199999999998753,-0.011044929991289535,0.004063225958197245,-0.04305322967559893,0.05463050988343292,0.0017815353164638628,0.0002686652545213277,0.5338343806161353,0.00017625920976522313,0,0,0,0
stand,2.1599999999998887,2.1599999999998887,-0.011034914131639945,0.004066221882311664,-0.04305456014859955,0.054881518517066685,0.001764932016080882,0.00026137207434729823,0.5331301423412355,0.00017642645149516605,0,0,0,0
stand,2.199999999999902,2.199999999999902,-0.011025110706224823,0.0040689164705140736,-0.043055875435961954,0.05512813621506137,0.001749354916508516,0.00025416615376463216,0.532422645721215,0.00017658933696670757,0,0,0,0
stand,2.2399999999999154,2.2399999999999154,-0.01101551433407088,0.004071326561633047,-0.04305717515618897,0.05537051547329005,0.0017347712454247714,0.000247426426343025,0.531711804579402,0.0001767488539772533,0,0,0,0
stand,2.2799999999999288,2.2799999999999288,-0.011006123225716627,0.004073469011938232,-0.04305845944669249,0.05560880333754245,0.0017211476588446868,0.00024087247547757574,0.5309976478668331,0.000176904763045436,0,0,0,0
stand,2.319999999999942,2.319999999999942,-0.010996941486933011,0.004075358537117417,-0.043059728352770554,0.05584313713266301,0.001708452824711539,0.00023436672316551015,0.5302816787396284,0.0001770568371116637,0,0,0,0
stand,2.3599999999999555,2.3599999999999555,-0.010987965924607017,0.004077009640041727,-0.043060982046484966,0.05607364695502133,0.0016966534298957386,0.00022822180175010513,0.5295638343574596,0.0001772054679904475,0,0,0,0
stand,2.399999999999969,2.399999999999969,-0.010979195996485723,0.004078435070555194,-0.043062220757972926,0.056300459429568274,0.0016857182138438783,0.00022216642096177365,0.5288442431792353,0.00017735050546513888,0,0,0,0
stand,2.439999999999982,2.439999999999982,-0.010970621822008723,0.004079648073881681,-0.04306344466940361,0.05652369617966833,0.0016756153418550337,0.00021662559162487829,0.5281237767867935,0.00017749248959042193,0,0,0,0
stand,2.4799999999999955,2.4799999999999955,-0.010962252497758673,0.004080660038712841,-0.043064654276203936,0.056743471273364564,0.0016663130782012575,0.00021073285210290775,0.5274018606674967,0.00017763048070396607,0,0,0,0
stand,2.520000000000009,2.520000000000009,-0.0109540821459359,0.004081481805596407,-0.04306584979844696,0.05695989377391244,0.0016577795795949019,0.00020539774594373502,0.5266805260769825,0.00017776547878405754,0,0,0,0
stand,2.5600000000000223,2.5600000000000223,-0.010946109635284132,0.00408212392372129,-0.04306703178982272,0.05717306559555713,0.0016499819886585463,0.00020000599366045132,0.5259589658969566,0.00017789700645775395,0,0,0,0
stand,2.6000000000000356,2.6000000000000356,-0.010938327337615279,0.0040825959309616746,-0.04306820038704582,0.057383087314681704,0.0016428903133708806,0.00019505946364992388,0.5252375047713838,0.00017802566092693967,0,0,0,0
stand,2.640000000000049,2.640000000000049,-0.010930727129867033,0.004082907241557325,-0.04306935595078265,0.05759005588047895,0.0016364757679558236,0.00019033012208981878,0.5245158818266534,0.00017815131510105415,0,0,0,0
stand,2.6800000000000623,2.6800000000000623,-0.010923307793533616,0.004083065839835624,-0.043070498980158994,0.05779406161255395,0.0016307105976924854,0.00018567419613828222,0.5237952139233389,0.00017827379790093972,0,0,0,0
stand,2.7200000000000757,2.7200000000000757,-0.010916065850481603,0.004083080865636984,-0.04307162978271607,0.05799519056438463,0.0016255654593749086,0.00018121420148250846,0.5230749663214165,0.00017839339305074592,0,0,0,0
stand,2.760000000000089,2.760000000000089,-0.010908997810473442,0.004082960201705292,-0.04307274885995534,0.058193526838229905,0.001621013973674085,0.0001769249276378791,0.5223560319838202,0.00017851005063976565,0,0,0,0
stand,2.8000000000001024,2.8000000000001024,-0.01090209278616616,0.0040827116494662795,-0.04307385643966042,0.05838914777435311,0.001617031978218797,0.0001730155298716255,0.5216389842125371,0.00017862406821690703,0,0,0,0
stand,2.8400000000001158,2.8400000000001158,-0.01089534494898849,0.0040823420296821865,-0.04307495306064899,0.05858213040949942,0.001613594930339995,0.00016924033794760108,0.5209233676488195,0.0001787354331491603,0,0,0,0
stand,2.880000000000129,2.880000000000129,-0.010888759098772084,0.0040818569503338195,-0.043076038846097855,0.05877254786584135,0.0016106766776651362,0.00016528945012952775,0.5202091339272252,0.00017884385835839178,0,0,0,0
stand,2.9200000000001425,2.9200000000001425,-0.01088232517504529,0.004081263300230603,-0.04307711428487431,0.058960469006483454,0.0016082550800770032,0.00016187214801371714,0.5194968849350697,0.00017895023504545065,0,0,0,0
stand,2.960000000000156,2.960000000000156,-0.010876041912277937,0.004080566655405962,-0.04307817960843149,0.05914596019694389,0.001606305994290832,0.0001582940172342141,0.5187873463953715,0.00017905394688443857,0,0,0,0
stand,3.000000000000169,3.000000000000169,-0.010869900850790083,0.004079773324251916,-0.04307923535871448,0.05932908261361329,0.0016048076832659995,0.00015517865458141965,0.518079383347799,0.0001791555507200728,0,0,0,0
stand,3.0400000000001826,3.0400000000001826,-0.010863900424061892,0.004078887390902887,-0.043080281716976414,0.05950989958686069,0.0016037388242930255,0.00015194020808777201,0.5173743167237944,0.00017925467146627177,0,0,0,0
stand,3.080000000000196,3.080000000000196,-0.010858036415137995,0.004077913486786268,-0.04308131893845253,0.059688468181557264,0.0016030793055468184,0.00014896983358781327,0.5166714252718702,0.00017935163251193184,0,0,0,0
stand,3.1200000000002093,3.1200000000002093,-0.010852305306052011,0.004076857347136701,-0.043082347432319854,0.05986484443902666,0.0016028091081206144,0.00014604060357730614,0.5159705088117118,0.00017944645826841314,0,0,0,0
stand,3.1600000000002226,3.1600000000002226,-0.010846698556833317,0.004075723845932551,-0.04308336738893139,0.060039081572007595,0.0016029131056650768,0.00014342932160077543,0.5152726608739769,0.00017953932531874516,0,0,0,0
stand,3.200000000000236,3.200000000000236,-0.010841216374793424,0.0040745174887251885,-0.0430843791069023,0.06021123043922898,0.0016033719133922342,0.00014070008779264726,0.5145775348818749,0.00017962985489580988,0,0,0,0
stand,3.2400000000002493,3.2400000000002493,-0.010835852743675142,0.0040732413331550695,-0.0430853826116465,0.06038134081703882,0.0016041713617593004,0.0001382616065197978,0.5138862179211472,0.00017971863202868526,0,0,0,0
stand,3.2800000000002627,3.2800000000002627,-0.010830609573919627,0.004071899507366622,-0.04308637854159189,0.06054946009207201,0.0016052911081906472,0.00013566920695121215,0.5131970546567287,0.00017980536359825416,0,0,0,0
stand,3.320000000000276,3.320000000000276,-0.010825480492735306,0.004070496431448193,-0.043087366807962,0.06071563166055258,0.0016067152552813376,0.00013336982397619122,0.5125115373960137,0.00017989042405696908,0,0,0,0
stand,3.3600000000002894,3.3600000000002894,-0.010820462361292171,0.004069033604831219,-0.04308834764544213,0.060879898176749804,0.0016084296562083517,0.00013108818089844872,0.5118296952194616,0.0001799736287602759,0,0,0,0
stand,3.400000000000303,3.400000000000303,-0.010815549634848369,0.00406751526726142,-0.04308932136997315,0.06104230303774624,0.0016104195561358245,0.0001290038966507515,0.5111499238384577,0.00018005536233560828,0,0,0,0
stand,3.440000000000316,3.440000000000316,-0.010810747497645875,0.004065944251180409,-0.04309028830689311,0.06120288565047039,0.0016126661713258656,0.0001266713144610053,0.5104738540869439,0.00018013504678562704,0,0,0,0
stand,3.4800000000003295,3.4800000000003295,-0.010806047625677608,0.004064324348102917,-0.04309124851744892,0.06136168547953289,0.0016151607639117924,0.00012475021990114368,0.5098009180428923,0.0001802134378677737,0,0,0,0
stand,3.520000000000343,3.520000000000343,-0.010801443802651335,0.004062658299394897,-0.043092202088190354,0.06151873702626799,0.0016178944176783658,0.00012285626242037177,0.5091315072917023,0.00018029004727093575,0,0,0,0
stand,3.560000000000356,3.560000000000356,-0.010796937239898082,0.00406094902647841,-0.04309314926478655,0.06167407623971135,0.0016208515584974813,0.00012092126347924941,0.5084658172465374,0.00018036504111964695,0,0,0,0
stand,3.6000000000003696,3.6000000000003696,-0.01079252156348371,0.004059199324848899,-0.043094090131590476,0.061827737827837286,0.0016240229033022914,0.00011959028402151129,0.50780379463498,0.00018043880314780507,0,0,0,0
stand,3.640000000000383,3.640000000000383,-0.010787993367004868,0.004057422175132982,-0.043095020982327356,0.06197978161254618,0.001627558424102273,0.00012532565718249185,0.5071455547317086,0.000180518878378787,0,0,0,0
stand,3.6800000000003963,3.6800000000003963,-0.010783335204001125,0.004055602696265953,-0.04309594440968811,0.06213037320501593,0.0016314970704645016,0.00012480953566094345,0.5064909403124042,0.00018059555035361086,0,0,0,0
stand,3.7200000000004096,3.7200000000004096,-0.010778767315602322,0.004053696579570552,-0.04309686591316215,0.06227970682890905,0.0016356965157494723,0.00012318154840108793,0.5058464881103709,0.00018067023420421897,0,0,0,0
stand,3.760000000000423,3.760000000000423,-0.01077430361948678,0.00405170615208416,-0.04309778568643367,0.06242781844155902,0.0016401242853639267,0.00012156459444494518,0.5052129805722588,0.00018074260661369586,0,0,0,0
stand,3.8000000000004364,3.8000000000004364,-0.010769944492671305,0.004049640183083015,-0.043098703962102525,0.06257472216482207,0.0016447480756825491,0.0001199539968277075,0.5045885683754142,0.00018081197886805393,0,0,0,0
stand,3.8400000000004497,3.8400000000004497,-0.01076569045939792,0.004047506161925314,-0.04309962080417632,0.06272042988930453,0.0016495319126324346,0.00011832033444695966,0.5039711694082843,0.00018087891518239144,0,0,0,0
stand,3.880000000000463,3.880000000000463,-0.01076154064911901,0.0040453089971342285,-0.04310053626294714,0.0628649543403662,0.0016544442277455869,0.00011674102724814031,0.5033598080042097,0.00018094394565956986,0,0,0,0
stand,3.9200000000004764,3.9200000000004764,-0.010757492062052967,0.00404305255956934,-0.043101450402109866,0.06300830921736181,0.0016594621191450324,0.00011525079084597873,0.5027528571356338,0.00018100732576629148,0,0,0,0
stand,3.96000000000049,3.96000000000049,-0.010753541125184151,0.004040740966769322,-0.04310236328157477,0.06315050833062742,0.0016645684414091629,0.00011384021056638042,0.5021499658751122,0.0001810860142443587,0,0,0,0
stand,4.000000000000503,4.000000000000503,-0.010749684021812174,0.0040383761270041075,-0.0431032746984226,0.06329156553965912,0.001669754043061337,0.0001125426213558331,0.5015522263095,0.00018116444646625596,0,0,0,0
stand,4.0400000000004805,4.0400000000004805,-0.010745916892460062,0.004035962090467927,-0.04310418457084435,0.06343149149004022,0.0016750130494599608,0.00011131277182718836,0.50095779516929,0.00018124122971984057,0,0,0,0
stand,4.080000000000458,4.080000000000458,-0.010742234569092481,0.004033503978523403,-0.04310509289900653,0.06357029464035124,0.0016803432794434629,0.00011016884139861116,0.5003674548863207,0.00018131651092643977,0,0,0,0
stand,4.120000000000436,4.120000000000436,-0.010738632831930904,0.0040310053322570125,-0.04310599941884797,0.06370798720865747,0.0016857451137186736,0.00010909290822937485,0.49978160135777433,0.0001813901182761466,0,0,0,0
stand,4.160000000000414,4.160000000000414,-0.010735108807335917,0.004028469607767018,-0.043106904045397236,0.0638445800243187,0.0016912170622575499,0.00010804720915103242,0.4992000264160339,0.0001814623738118833,0,0,0,0
stand,4.200000000000392,4.200000000000392,-0.010731659185154563,0.004025901580484578,-0.043107806763793194,0.06398008145545613,0.0016967566248925214,0.00010702809371800008,0.4986213760424391,0.00018153348804825112,0,0,0,0
stand,4.24000000000037,4.24000000000037,-0.010728282635567611,0.004023305271638691,-0.043108707334923224,0.06411449985100581,0.0017023623079028606,0.00010599731037741812,0.4980466846941502,0.00018160327234639754,0,0,0,0
stand,4.2800000000003475,4.2800000000003475,-0.010724977274471663,0.004020683991051173,-0.04310960574206033,0.0642478445910868,0.001708031182802649,0.00010496544064243833,0.4974753884795922,0.00018167210783517058,0,0,0,0
stand,4.320000000000325,4.320000000000325,-0.010721739461621579,0.004018042467954591,-0.0431105020878535,0.06438012533199763,0.0017137601341948325,0.00010397222253852531,0.49690742385518233,0.00018173977905412038,0,0,0,0
stand,4.360000000000303,4.360000000000303,-0.010718567621016013,0.004015383194843447,-0.04311139621558747,0.06451134952363484,0.0017195470587407634,0.00010297081188215451,0.4963438585924321,0.00018180633479760223,0,0,0,0
stand,4.400000000000281,4.400000000000281,-0.010715460294483647,0.0040127088540044984,-0.04311228816425216,0.06464152477256686,0.001725387374771214,0.00010198233840632125,0.49578391352087375,0.0001818718541590248,0,0,0,0
stand,4.440000000000259,4.440000000000259,-0.010712416953574125,0.00401002252767771,-0.043113177848522685,0.06477066163105932,0.0017312756292173857,0.00010095603239707778,0.49522671078114794,0.00018193622045798637,0,0,0,0
stand,4.480000000000237,4.480000000000237,-0.01070943691044409,0.004007326913613047,-0.043114065178233824,0.0648987676093345,0.001737207421953167,9.992208960855821e-05,0.494673195247234,0.00018199955329599305,0,0,0,0
stand,4.5200000000002145,4.5200000000002145,-0.010706517749017907,0.004004623560527629,-0.043114950220829305,0.06502585161283111,0.0017431797867296787,9.892994160587743e-05,0.49412396961644495,0.00018206193412061565,0,0,0,0
stand,4.560000000000192,4.560000000000192,-0.01070365911998645,0.004001914490199639,-0.04311583286731744,0.0651519206640085,0.0017491865966138705,9.791067553255562e-05,0.49357780198777473,0.00018212328833880625,0,0,0,0
stand,4.60000000000017,4.60000000000017,-0.01070086150039535,0.003999200873488418,-0.0431167129405185,0.06527698189244356,0.0017552241937226056,9.688494416236735e-05,0.49303490044077464,0.00018218346106497959,0,0,0,0
stand,4.640000000000148,4.640000000000148,-0.010698121280803146,0.0039964848156832196,-0.04311759056316713,0.06540104473938865,0.0017612922910097786,9.59081169102304e-05,0.49249509898783134,0.00018224272238943752,0,0,0,0
stand,4.680000000000126,4.680000000000126,-0.010695437082264656,0.003993768546041236,-0.04311846570689921,0.06552411801767086,0.0017673872049969062,9.491194209427234e-05,0.4919586985772835,0.0001823009410931939,0,0,0,0
stand,4.720000000000104,4.720000000000104,-0.010692808184217436,0.003991051879660047,-0.04311933831695412,0.06564620922506466,0.0017735055326889525,9.395430004585012e-05,0.49142697197298046,0.00018235825882099665,0,0,0,0
stand,4.7600000000000815,4.7600000000000815,-0.010690234189452887,0.003988334882415445,-0.04312020827298615,0.06576732764389123,0.0017796424161435878,9.30081689547318e-05,0.4908987283731771,0.0001824145615305524,0,0,0,0
stand,4.800000000000059,4.800000000000059,-0.010687713581580811,0.003985619829421624,-0.0431210755762563,0.06588748003469333,0.0017857952169386933,9.205646351708627e-05,0.4903726643376089,0.00018246994985709434,0,0,0,0
stand,4.840000000000037,4.840000000000037,-0.010685245298831194,0.003982908361166157,-0.043121940036607555,0.06600667555108138,0.0017919626583290382,9.110927543813095e-05,0.4898497515301441,0.00018252430301840485,0,0,0,0
stand,4.880000000000015,4.880000000000015,-0.010682826394828829,0.003980199533390214,-0.043122801780421036,0.06612492175059255,0.001798145542358176,9.024489015868064e-05,0.48933135862589044,0.00018257794784954005,0,0,0,0
stand,4.919999999999993,4.919999999999993,-0.010680457035792826,0.003977494266141962,-0.04312366076065563,0.06624222654245167,0.0018043388298464914,8.934451912742337e-05,0.48881570744739666,0.0001826306320089707,0,0,0,0
stand,4.959999999999971,4.959999999999971,-0.010678138818708108,0.003974793290089467,-0.0431245168217541,0.06635859748682406,0.0018105357771797197,8.841687714075765e-05,0.48830379540598656,0.00018268247841263897,0,0,0,0
stand,4.9999999999999485,4.9999999999999485,-0.010675868491636441,0.003972097170738674,-0.04312537009155501,0.06647404132486201,0.0018167348372837987,8.75574791581693e-05,0.4877947410456396,0.00018273370329548316,0,0,0,0
perturb,5.039999999999926,0.03999999999997783,-0.010673644446854978,0.003969406453732901,-0.04312622047269971,0.06658856666499567,0.001822934940645875,8.671699493795341e-05,0.4872893619918224,0.00018278388661202533,0,0,0,0
perturb,5.079999999999904,0.07999999999995566,-0.010671467432436101,0.003966720772239463,-0.04312706784911687,0.06670218174307374,0.0018291331236434123,8.58723151583116e-05,0.48678744682593816,0.00018283314570470365,0,0,0,0
perturb,5.119999999999882,0.1199999999999335,-0.010669337707249819,0.0039640401736588185,-0.043127912166214935,0.06681489240389538,0.0018353256508823461,8.50337959248513e-05,0.4862881880058267,0.00018288168961864054,0,0,0,0
perturb,5.15999999999986,0.15999999999991132,-0.010667252597997992,0.00396136577639672,-0.0431287535206878,0.06692670559731341,0.0018415110832345656,8.421978676273473e-05,0.4857921826872182,0.0001829296428603199,0,0,0,0
perturb,5.199999999999838,0.19999999999988916,-0.010665210602589289,0.003958697971646983,-0.04312959174923439,0.06703763120867068,0.001847688793140491,8.34358919771729e-05,0.4852995560739264,0.00018297661461516253,0,0,0,0
perturb,5.2399999999998155,0.239999999999867,-0.010663211369014677,0.0039560371898821846,-0.043130426847554096,0.06714767551851696,0.001853858298815038,8.265254657864897e-05,0.48481005168322566,0.0001830227517085342,0,0,0,0
perturb,5.279999999999793,0.2799999999998448,-0.010661253786508139,0.003953382976244356,-0.04313125876264331,0.06725684469571065,0.0018600184083156462,8.190263093796172e-05,0.4843238460309469,0.00018306825726617154,0,0,0,0
perturb,5.319999999999771,0.31999999999982265,-0.010659335250270035,0.0039507363061037064,-0.043132087599741256,0.0673651459754187,0.001866169578187847,8.11750140486129e-05,0.4838408382140924,0.00018311302046921329,0,0,0,0
perturb,5.359999999999749,0.3599999999998005,-0.010657457402744338,0.003948097204336022,-0.04313291314967206,0.06747258747618676,0.0018723069952864292,8.042076959530204e-05,0.4833614079789072,0.00018315701460790867,0,0,0,0
perturb,5.399999999999727,0.3999999999997783,-0.010655618914123165,0.003945465277845112,-0.043133735519420485,0.06757917642290587,0.0018784288788015096,7.971648106810181e-05,0.4828846166100098,0.00018320042022939374,0,0,0,0
perturb,5.439999999999705,0.43999999999975614,-0.010653819116525071,0.003942840880139967,-0.04313455460673449,0.06768491744271513,0.0018845334039587526,7.900718867211283e-05,0.48241058394767555,0.00018324321618399072,0,0,0,0
perturb,5.4799999999996825,0.479999999999734,-0.010652057369794032,0.003940224523393348,-0.0431353703752267,0.06778981891585797,0.0018906186386818415,7.83072402694002e-05,0.48193989756176725,0.0001832852566328733,0,0,0,0
perturb,5.51999999999966,0.5199999999997118,-0.010650333317436473,0.003937615803090957,-0.04313618280388026,0.06789388821158476,0.0018966837671674586,7.762818940897942e-05,0.48147197211936016,0.0001833265712329859,0,0,0,0
perturb,5.559999999999638,0.5599999999996896,-0.01064864652319724,0.003935015622777818,-0.04313699183683126,0.06799713033263949,0.00190272577342204,7.692947687129157e-05,0.4810074903651649,0.00018336734794729978,0,0,0,0
perturb,5.599999999999616,0.5999999999996675,-0.010646997112407968,0.0039324231875102625,-0.04313779742564747,0.06809955290134853,0.0019087432485136039,7.626975516560974e-05,0.480546060444147,0.00018340733578986812,0,0,0,0
perturb,5.639999999999594,0.6399999999996453,-0.010645382628651242,0.003929839822025102,-0.04313859973253362,0.06820116168759452,0.0019147364725474031,7.56093330461846e-05,0.4800872155166363,0.00018344685938176628,0,0,0,0
perturb,5.679999999999572,0.6799999999996231,-0.010643802549859221,0.003927264798788147,-0.04313939859303124,0.06830196378507541,0.0019207048253772768,7.498918210748501e-05,0.47963168362063996,0.00018348562751187875,0,0,0,0
perturb,5.7199999999995494,0.719999999999601,-0.010642257230225336,0.003924697474080422,-0.043140193906929844,0.0684019659107896,0.0019266475201438447,7.437474838152006e-05,0.47917961963977324,0.00018352369196942541,0,0,0,0
perturb,5.759999999999527,0.7599999999995788,-0.010640745219465696,0.003922139031922115,-0.04314098575628657,0.06850117245695182,0.0019325633901998106,7.375264738943596e-05,0.47872929088969024,0.0001835613513829129,0,0,0,0
perturb,5.799999999999505,0.7999999999995566,-0.010639265217914372,0.003919589432287524,-0.04314177405157035,0.06859959053664791,0.0019384529889863596,7.316608239698261e-05,0.478282171349986,0.00018359833675052993,0,0,0,0
perturb,5.839999999999483,0.8399999999995345,-0.010637816502158809,0.003917048545805262,-0.04314255890399671,0.06869722748770793,0.0019443158778521446,7.258411476044013e-05,0.47783843169578283,0.00018363477396161535,0,0,0,0
perturb,5.879999999999461,0.8799999999995123,-0.010636399323798366,0.003914516358491931,-0.04314334016367657,0.06879409117853845,0.0019501500881247411,7.200715048635442e-05,0.47739727501968554,0.0001836705273068481,0,0,0,0
perturb,5.919999999999439,0.9199999999994901,-0.010635013375462951,0.0039119926618776625,-0.04314411783821527,0.06889018688816763,0.00195595459374123,7.144485637440364e-05,0.4769593686683085,0.00018370583174419453,0,0,0,0
perturb,5.959999999999416,0.959999999999468,-0.010633657839917363,0.003909478329440375,-0.04314489198306252,0.06898551892244639,0.0019617272022482827,7.087374368396642e-05,0.47652377827433884,0.00018374071272900475,0,0,0,0
