t,tilt,effort_max,joint_speed_max
9.943999999,0.001220962698389234,0.7578252711093892,0.0002313493060779169
9.947999999,0.0012209576846719345,0.7578252802031493,0.0002312079833274754
9.951999999,0.00122095268130017,0.7578252892577321,0.00023106617331234043
9.955999999,0.001220947687910342,0.7578252982730628,0.00023092382446346355
9.959999999,0.0012209427038660518,0.7578253072490364,0.00023078089028056396
9.963999999,0.0012209377288036859,0.7578253161855326,0.00023063732930175883
9.967999999,0.0012209327621777594,0.757825325082414,0.00023049310508688824
9.971999999,0.001220927803351846,0.7578253339395311,0.00023034818612583497
9.976,0.0012209228518713757,0.757825342756728,0.0002302025458059429
9.98,0.0012209179070999028,0.7578253515338451,0.00023005616230782681
9.984,0.0012209129684919058,0.7578253602707227,0.0002299090184608319
9.988,0.00122090803541092,0.7578253689672066,0.0002297611016877332
9.992,0.00122090310722047,0.7578253776231479,0.00022961240382902181
9.996,0.0012208981835568756,0.7578253862384069,0.0002294629209657205
10.0,0.0012208932636927085,0.7578253948128577,0.00022931265336855036
10.004,0.0012208883470824006,0.757825403346387,0.0002291616051675253
10.008,0.0012208834333622472,0.7578254118388993,0.00022900978428097931
10.012,0.001220878521895728,0.7578254202903145,0.00022885720217417408
10.016,0.0012208736123191228,0.7578254287005691,0.00022870387368978214
10.02,0.0012208687041777692,0.7578254370696196,0.00022854981682111648
10.024,0.0012208637970169964,0.7578254453974437,0.0002283950525076212
10.028,0.001220858890382127,0.7578254536840376,0.0002282396044336079
10.032,0.0012208539840912907,0.7578254619294184,0.00022808349877481872
10.036,0.0012208490776897986,0.757825470133622,0.00022792676400958692
10.04,0.0012208441709048324,0.7578254782967051,0.00022776943068062125
10.044,0.0012208392633726302,0.7578254864187421,0.000227611531152015
10.048,0.0012208343550022432,0.7578254944998278,0.00022745309948455733
10.052,0.0012208294455208408,0.7578255025400801,0.0002272941710756238
10.056,0.0012208245346555888,0.7578255105396243,0.00022713478253936313
10.06,0.0012208196223155291,0.7578255184986077,0.00022697497147578904
10.064,0.001220814708318762,0.7578255264171939,0.00022681477625382385
10.068,0.0012208097925743256,0.7578255342955623,0.00022665423582982338
10.072,0.001220804874991257,0.7578255421339044,0.0002264933894982696
10.076,0.0012207999554785917,0.7578255499324267,0.0002263322767640307
10.08,0.0012207950339453639,0.7578255576913475,0.00022617093714084803
10.084,0.001220790110300606,0.7578255654108964,0.00022600940995064198
10.088,0.0012207851846352355,0.7578255730913124,0.000225847734176086
10.092,0.0012207802569492287,0.7578255807328431,0.0002256859483133323
10.096,0.0012207753271516162,0.757825588335748,0.00022552409020404847
10.1,0.0012207703953333177,0.7578255959002936,0.00022536219689855985
10.104,0.001220765461494308,0.75782560342675,0.00022520030453337988
